CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.02.01;Participações Societárias;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.02.01;Participações Societárias;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.02.01.01;Participações em Coligadas;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.02.01.05;Outros Investimentos;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.02.02;Propriedades para Investimento;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.03;Imobilizado;1912793.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.03;Imobilizado;1945765.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.03.01;Imobilizado em Operação;1827120.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.03.01;Imobilizado em Operação;1852496.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.03.02;Direito de Uso em Arrendamento;85673.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.03.02;Direito de Uso em Arrendamento;93269.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.03.03;Imobilizado em Andamento;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.04;Intangível;988445.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.04;Intangível;988537.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.04.01;Intangíveis;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.04.01;Intangíveis;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.04.01.01;Contrato de Concessão;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.04.02;Goodwill;0.0000000000;S
08.170.849/0001-15;2026-03-31;1;DESKTOP S.A.;026026;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.04.02;Goodwill;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1;Ativo Total;1920551.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1;Ativo Total;2090148.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01;Ativo Circulante;911160.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01;Ativo Circulante;935428.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.01;Caixa e Equivalentes de Caixa;408082.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.01;Caixa e Equivalentes de Caixa;385095.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.02;Aplicações Financeiras;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.02;Aplicações Financeiras;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.03;Contas a Receber;39839.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.03;Contas a Receber;24943.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.03.01;Clientes;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.03.01;Clientes;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.03.02;Outras Contas a Receber;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.04;Estoques;190731.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.04;Estoques;189485.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.05;Ativos Biológicos;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.05;Ativos Biológicos;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.06;Tributos a Recuperar;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.06;Tributos a Recuperar;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.06.01;Tributos Correntes a Recuperar;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.06.01;Tributos Correntes a Recuperar;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.07;Despesas Antecipadas;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.07;Despesas Antecipadas;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08;Outros Ativos Circulantes;272508.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08;Outros Ativos Circulantes;335905.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08.03;Outros;272508.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08.03;Outros;335905.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08.03.01;Títulos e valores mobiliários;1711.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08.03.01;Títulos e valores mobiliários;1765.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08.03.02;Adiantamentos a fornecedores;11739.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08.03.02;Adiantamentos a fornecedores;20658.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08.03.03;Instrumentos financeiros derivativos;74316.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08.03.03;Instrumentos financeiros derivativos;119788.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08.03.04;Imposto de renda e contribuição social a recuperar;176807.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08.03.04;Imposto de renda e contribuição social a recuperar;188550.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08.03.05;Outros ativos;7935.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08.03.05;Outros ativos;5144.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08.03.06;Impostos e contribuições sobre o lucro a recuperar;0.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08.03.06;Impostos e contribuições sobre o lucro a recuperar;0.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.01.08.03.07;Partes relacionadas;0.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.01.08.03.07;Partes relacionadas;0.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02;Ativo Não Circulante;1009391.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02;Ativo Não Circulante;1154720.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01;Ativo Realizável a Longo Prazo;388028.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01;Ativo Realizável a Longo Prazo;538823.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.04;Contas a Receber;60200.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.04;Contas a Receber;62369.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.04.01;Clientes;0.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.04.01;Clientes;0.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.05;Estoques;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.05;Estoques;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.06;Ativos Biológicos;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.07;Tributos Diferidos;77136.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.07;Tributos Diferidos;76329.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;77136.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;76329.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.08;Despesas Antecipadas;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.09.01;Créditos com Coligadas;0.0000000000;S
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2025-12-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
08.262.121/0001-13;2026-03-31;1;ALUBAR METAIS E CABOS S.A.;027430;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2026-03-31;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
