CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.01;Despesas com Vendas;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.02;Despesas Gerais e Administrativas;-724.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.02;Despesas Gerais e Administrativas;-694.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.04;Outras Receitas Operacionais;13.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.04;Outras Receitas Operacionais;4.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.05;Outras Despesas Operacionais;-23.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.06;Resultado de Equivalência Patrimonial;531342.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.06;Resultado de Equivalência Patrimonial;551407.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;530608.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;550717.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.06;Resultado Financeiro;-187834.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.06;Resultado Financeiro;-210219.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.06.01;Receitas Financeiras;7659.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.06.01;Receitas Financeiras;49142.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.06.02;Despesas Financeiras;-195493.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.06.02;Despesas Financeiras;-259361.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;342774.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;340498.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-12143.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.08.01;Corrente;-12143.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.08.01;Corrente;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.08.02;Diferido;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.08.02;Diferido;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.09;Resultado Líquido das Operações Continuadas;330631.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.09;Resultado Líquido das Operações Continuadas;340498.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.11;Lucro/Prejuízo do Período;330631.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.11;Lucro/Prejuízo do Período;340498.0000000000;S
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.99.01.01;ON;0.0200000000;N
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.99.01.01;ON;0.0200000000;N
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.99.02.01;ON;0.0000000000;N
02.600.854/0001-34;2026-03-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.99.02.01;ON;0.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.01;Receita de Venda de Bens e/ou Serviços;684934.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.01;Receita de Venda de Bens e/ou Serviços;751962.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-248996.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-272947.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.03;Resultado Bruto;435938.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.03;Resultado Bruto;479015.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04;Despesas/Receitas Operacionais;-30762.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04;Despesas/Receitas Operacionais;-30334.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.01;Despesas com Vendas;-18316.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.01;Despesas com Vendas;-16487.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.01.01;Provisão para perdas de créditos esperados e perdas de créditos incobráveis;-1595.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.01.01;Provisão para perdas de créditos esperados e perdas de créditos incobráveis;1029.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.01.02;Outras despesas com vendas;-16721.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.01.02;Outras despesas com vendas;-17516.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.02;Despesas Gerais e Administrativas;-49155.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.02;Despesas Gerais e Administrativas;-60980.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.02.02;Outras Despesas Gerais e Administrativa;-49155.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.02.02;Outras Despesas Gerais e Administrativa;-60980.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.04;Outras Receitas Operacionais;818.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.04;Outras Receitas Operacionais;1464.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.05;Outras Despesas Operacionais;-73.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.05;Outras Despesas Operacionais;-150.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.04.06;Resultado de Equivalência Patrimonial;35964.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.04.06;Resultado de Equivalência Patrimonial;45819.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;405176.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;448681.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.06;Resultado Financeiro;-109834.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.06;Resultado Financeiro;-98578.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.06.01;Receitas Financeiras;15178.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.06.01;Receitas Financeiras;14425.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.06.02;Despesas Financeiras;-125012.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.06.02;Despesas Financeiras;-113003.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;295342.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;350103.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-96884.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-96105.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.08.01;Corrente;-90693.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.08.01;Corrente;-92157.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.08.02;Diferido;-6191.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.08.02;Diferido;-3948.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.09;Resultado Líquido das Operações Continuadas;198458.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.09;Resultado Líquido das Operações Continuadas;253998.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.11;Lucro/Prejuízo do Período;198458.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.11;Lucro/Prejuízo do Período;253998.0000000000;S
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2025-01-01;2025-03-31;3.99.01.01;ON;0.2308700000;N
02.762.121/0001-04;2026-03-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2026-01-01;2026-03-31;3.99.01.01;ON;0.2984600000;N
