CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.04.01.05;Provisão para contingências;36837.0000000000;N
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.04.01.05;Provisão para contingências;38460.0000000000;N
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.04.02;Outras Provisões;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.04.02;Outras Provisões;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03;Patrimônio Líquido Consolidado;1257503.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03;Patrimônio Líquido Consolidado;1258882.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.01;Capital Social Realizado;1531999.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.01;Capital Social Realizado;1531999.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.02;Reservas de Capital;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.02;Reservas de Capital;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.02.04;Opções Outorgadas;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.02.04;Opções Outorgadas;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.02.05;Ações em Tesouraria;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.02.05;Ações em Tesouraria;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.03;Reservas de Reavaliação;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.03;Reservas de Reavaliação;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.04;Reservas de Lucros;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.04;Reservas de Lucros;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.04.01;Reserva Legal;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.04.01;Reserva Legal;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.04.02;Reserva Estatutária;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.04.02;Reserva Estatutária;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.04.03;Reserva para Contingências;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.04.03;Reserva para Contingências;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.04.05;Reserva de Retenção de Lucros;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.04.05;Reserva de Retenção de Lucros;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.04.08;Dividendo Adicional Proposto;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.04.08;Dividendo Adicional Proposto;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.04.09;Ações em Tesouraria;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.04.09;Ações em Tesouraria;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.05;Lucros/Prejuízos Acumulados;-153855.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.05;Lucros/Prejuízos Acumulados;-152549.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.06;Ajustes de Avaliação Patrimonial;-120641.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.06;Ajustes de Avaliação Patrimonial;-120568.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.06.01;Ajuste de avaliação patrimonial;-209.0000000000;N
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.06.01;Ajuste de avaliação patrimonial;-136.0000000000;N
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.06.02;Perda na aquisição com não controladores;-120432.0000000000;N
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.06.02;Perda na aquisição com não controladores;-120432.0000000000;N
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.03.09;Participação dos Acionistas Não Controladores;0.0000000000;S
07.714.104/0001-07;2026-03-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.03.09;Participação dos Acionistas Não Controladores;0.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2;Passivo Total;906228.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2;Passivo Total;843598.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01;Passivo Circulante;174484.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01;Passivo Circulante;158169.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01.01;Obrigações Sociais e Trabalhistas;0.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.01;Obrigações Sociais e Trabalhistas;0.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01.01.01.01;Salários e encargos;0.0000000000;N
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.01.01.01;Salários e encargos;0.0000000000;N
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01.01.02;Obrigações Trabalhistas;0.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.01.02;Obrigações Trabalhistas;0.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01.01.02.01;Provisão de férias e demais provisões trabalhistas;0.0000000000;N
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.01.02.01;Provisão de férias e demais provisões trabalhistas;0.0000000000;N
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01.02;Fornecedores;8768.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.02;Fornecedores;6256.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01.02.01;Fornecedores Nacionais;8768.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.02.01;Fornecedores Nacionais;6256.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01.02.02;Fornecedores Estrangeiros;0.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.02.02;Fornecedores Estrangeiros;0.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01.03;Obrigações Fiscais;9321.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.03;Obrigações Fiscais;9184.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2025-12-31;2.01.03.01;Obrigações Fiscais Federais;9321.0000000000;S
07.802.794/0001-56;2026-03-31;1;ESSENTIA PCHS S.A.;026158;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2026-03-31;2.01.03.01;Obrigações Fiscais Federais;9184.0000000000;S
